#omega(eV), mu(cm^-1), 1
.186109E+05 .121024E-02 1
.186119E+05 .121005E-02 1
.186129E+05 .120986E-02 1
.186139E+05 .120968E-02 1
.186149E+05 .120949E-02 1
.186159E+05 .120931E-02 1
.186169E+05 .120912E-02 1
.186179E+05 .120894E-02 1
.186189E+05 .120875E-02 1
.186199E+05 .120857E-02 1
.186209E+05 .120838E-02 1
.186219E+05 .120820E-02 1
.186229E+05 .120801E-02 1
.186239E+05 .120783E-02 1
.186249E+05 .120764E-02 1
.186259E+05 .120746E-02 1
.186269E+05 .120727E-02 1
.186279E+05 .120708E-02 1
.186289E+05 .120690E-02 1
.186299E+05 .120671E-02 1
.186309E+05 .120653E-02 1
.186319E+05 .120634E-02 1
.186329E+05 .120616E-02 1
.186339E+05 .120597E-02 1
.186349E+05 .120579E-02 1
.186359E+05 .120560E-02 1
.186369E+05 .120542E-02 1
.186379E+05 .120523E-02 1
.186389E+05 .120505E-02 1
.186399E+05 .120486E-02 1
.186409E+05 .120468E-02 1
.186419E+05 .120449E-02 1
.186429E+05 .120431E-02 1
.186439E+05 .120412E-02 1
.186449E+05 .120394E-02 1
.186459E+05 .120375E-02 1
.186469E+05 .120357E-02 1
.186479E+05 .120339E-02 1
.186489E+05 .120320E-02 1
.186499E+05 .120302E-02 1
.186509E+05 .120283E-02 1
.186519E+05 .120265E-02 1
.186529E+05 .120246E-02 1
.186539E+05 .120228E-02 1
.186549E+05 .120209E-02 1
.186559E+05 .120191E-02 1
.186569E+05 .120172E-02 1
.186579E+05 .120154E-02 1
.186589E+05 .120135E-02 1
.186599E+05 .120117E-02 1
.186609E+05 .120099E-02 1
.186619E+05 .120080E-02 1
.186629E+05 .120062E-02 1
.186639E+05 .120043E-02 1
.186649E+05 .120025E-02 1
.186659E+05 .120006E-02 1
.186669E+05 .119988E-02 1
.186679E+05 .119969E-02 1
.186689E+05 .119951E-02 1
.186699E+05 .119933E-02 1
.186709E+05 .119914E-02 1
.186719E+05 .119896E-02 1
.186729E+05 .119877E-02 1
.186739E+05 .119859E-02 1
.186749E+05 .119840E-02 1
.186759E+05 .119822E-02 1
.186769E+05 .119804E-02 1
.186779E+05 .119785E-02 1
.186789E+05 .119767E-02 1
.186799E+05 .119748E-02 1
.186809E+05 .119730E-02 1
.186819E+05 .119711E-02 1
